timestamp,equipment_id,equipment_type,product_type,work_order_id,workpiece_id,process_code,running,spindle_speed_rpm,feed_rate_mm_min,power_kw,vibration_rms,temperature_c,pressure_mpa,vacuum_pa,coolant_flow_l_min,alarm_code,equipment_health_label
2025-01-01 23:03:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1691.99,59.58,14.796,0.4521,26.94,0.341,0.093079,15.975,,0
2025-01-01 23:04:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1721.22,78.42,19.522,0.5107,26.686,0.4125,0.178617,13.134,,0
2025-01-01 23:05:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1721.51,53.61,19.921,0.5466,26.662,0.3382,0.108854,11.527,,0
2025-01-01 23:06:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1779.84,56.69,20.346,0.4846,26.398,0.3729,0.10317,8.947,,0
2025-01-01 23:07:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1777.64,72.84,12.557,0.5812,24.359,0.3499,0.085421,11.504,,0
2025-01-01 23:08:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1905.23,53.62,15.333,0.5411,27.455,0.3094,0.116809,12.222,,0
2025-01-01 23:09:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1946.82,56.34,15.783,0.4792,25.425,0.3578,0.131477,14.218,,0
2025-01-01 23:10:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1811.39,58.43,15.86,0.5376,29.039,0.3627,0.080379,9.96,,0
2025-01-01 23:11:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1777.3,68.21,15.341,0.5033,27.772,0.3547,0.098028,15.181,,0
2025-01-01 23:12:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1785.69,62.91,17.104,0.4366,25.116,0.3157,0.097965,11.07,,0
2025-01-01 23:13:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1804.7,55.05,15.16,0.4397,26.624,0.3361,0.089586,11.126,,0
2025-01-01 23:14:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1786.73,64.29,14.476,0.634,26.796,0.3246,0.076813,9.144,,0
2025-01-01 23:15:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1810.96,53.06,16.502,0.4258,27.276,0.3109,0.097009,11.69,,0
2025-01-01 23:16:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1928.59,72.33,17.086,0.4501,27.433,0.2744,0.112018,11.141,,0
2025-01-01 23:17:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1716.48,64.25,15.966,0.6929,28.412,0.3751,0.089993,11.221,,0
2025-01-01 23:18:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1816.65,78.38,18.809,0.607,27.256,0.3974,0.075059,11.971,,0
2025-01-01 23:19:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1722.48,66.55,16.093,0.3683,26.257,0.3629,0.102767,11.46,,0
2025-01-01 23:20:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1777.14,72.94,19.051,0.3775,26.764,0.3279,0.127258,13.573,,0
2025-01-01 23:21:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1666.52,48.83,17.942,0.5778,25.898,0.3327,0.132303,12.266,,0
2025-01-01 23:22:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1933.29,58.85,21.978,0.5668,26.935,0.3915,0.094123,10.588,,0
2025-01-01 23:23:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1809.09,69.77,17.431,0.351,27.807,0.3988,0.106978,15.003,,0
2025-01-01 23:24:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1654.39,66.29,18.077,0.4679,27.593,0.3803,0.075291,12.848,,0
2025-01-01 23:25:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1719.18,54.78,15.605,0.4125,26.903,0.2653,0.100699,12.317,,0
2025-01-01 23:26:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1679.24,49.09,19.662,0.4232,28.504,0.3625,0.104197,10.327,,0
2025-01-01 23:27:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1796.95,71.3,20.418,0.4829,25.003,0.3277,0.124452,11.39,,0
2025-01-01 23:28:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1858.84,71.79,20.371,0.413,27.654,0.3317,0.101202,14.829,,0
2025-01-01 23:29:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1757.73,49.86,16.57,0.578,27.139,0.371,0.086422,13.955,,0
2025-01-01 23:30:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1847.86,68.79,16.566,0.523,26.799,0.3836,0.086533,13.929,,0
2025-01-01 23:31:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1756.75,61.8,14.574,0.4329,27.537,0.3428,0.072625,13.753,,0
2025-01-01 23:32:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1789.99,62.55,17.858,0.4626,25.021,0.3749,0.074158,10.419,,0
2025-01-01 23:33:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1920.82,69.83,20.591,0.4928,27.891,0.3581,0.091442,13.367,,0
2025-01-01 23:34:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1575.91,44.66,19.082,0.5434,26.383,0.3362,0.102829,10.849,,0
2025-01-01 23:35:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1850.78,52.89,14.813,0.5564,27.744,0.2809,0.112517,11.652,,0
2025-01-01 23:36:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1633.9,55.92,11.723,0.5428,25.875,0.3326,0.088098,12.834,,0
2025-01-01 23:37:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1731.54,56.26,19.828,0.5583,26.241,0.3064,0.115881,8.855,,0
2025-01-01 23:38:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1853.05,61.19,15.756,0.4028,28.999,0.3571,0.100029,13.864,,0
2025-01-01 23:39:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1911.3,51.72,19.814,0.6169,27.631,0.3543,0.054157,9.491,,0
2025-01-01 23:40:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1823.82,69.18,17.393,0.4709,26.767,0.3439,0.093418,11.789,,0
2025-01-01 23:41:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1748.25,45.21,19.788,0.3932,26.541,0.3518,0.107854,11.335,,0
2025-01-01 23:42:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1919.03,75.79,19.166,0.4721,26.606,0.3547,0.119548,12.918,,0
2025-01-01 23:43:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1784.02,70.23,18.498,0.5369,27.361,0.2972,0.103739,11.301,,0
2025-01-01 23:44:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1896.96,63.27,17.445,0.4331,26.868,0.3359,0.093016,12.678,,0
2025-01-01 23:45:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1724.7,64.07,17.076,0.5693,26.561,0.3319,0.070381,12.374,,0
2025-01-01 23:46:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1818.55,54.45,17.717,0.6215,25.91,0.4354,0.133441,14.303,,0
2025-01-01 23:47:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1820.46,54.56,19.695,0.3994,26.344,0.3904,0.130191,13.795,,0
2025-01-01 23:48:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1889.98,64.03,15.349,0.4085,27.984,0.3432,0.083132,13.721,,0
2025-01-01 23:49:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1859.49,49.99,18.133,0.4557,26.374,0.3375,0.094399,11.717,,0
2025-01-01 23:50:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1696.38,73.66,16.345,0.394,27.67,0.2983,0.144855,12.687,,0
2025-01-01 23:51:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG06,1,1778.12,69.05,18.783,0.5932,26.334,0.4285,0.114871,11.249,,0
2025-01-01 23:52:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1711.9,58.69,13.839,0.5131,28.516,0.3311,0.105135,11.133,,0
2025-01-01 23:53:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1942.92,63.62,21.529,0.5064,27.769,0.3171,0.115829,11.335,,0
2025-01-01 23:54:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1605.96,58.51,12.08,0.5877,26.874,0.3196,0.076677,14.23,,0
2025-01-01 23:55:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1844.17,68.51,23.023,0.6132,27.175,0.347,0.128293,11.827,,0
2025-01-01 23:56:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1910.89,55.17,17.342,0.6871,27.544,0.359,0.140273,8.471,,0
2025-01-01 23:57:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1784.36,67.26,17.65,0.4781,29.18,0.3942,0.092337,12.733,,0
2025-01-01 23:58:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1753.06,79.54,17.686,0.3781,28.426,0.3907,0.112286,10.855,,0
2025-01-01 23:59:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,2021.02,75.92,22.333,0.4175,25.916,0.351,0.121902,11.364,,0
2025-01-02 00:00:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1829.28,64.64,13.061,0.466,26.267,0.396,0.102276,11.019,,0
2025-01-02 00:01:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1817.78,69.65,18.347,0.5132,26.061,0.2731,0.094936,10.928,,0
2025-01-02 00:02:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1671.17,70.09,15.531,0.4045,28.135,0.3404,0.062897,12.606,,0
2025-01-02 00:03:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1875.43,59.29,15.068,0.6143,27.481,0.3746,0.083102,11.865,,0
2025-01-02 00:04:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1809.95,53.24,19.07,0.5004,27.784,0.4091,0.096908,13.666,,0
2025-01-02 00:05:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1762.94,63.16,18.412,0.5666,27.582,0.3458,0.062654,12.468,,0
2025-01-02 00:06:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1849.19,65.12,18.944,0.5979,26.22,0.3746,0.091458,11.207,,0
2025-01-02 00:07:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1881.67,56.9,16.757,0.5505,27.429,0.3574,0.055851,12.686,,0
2025-01-02 00:08:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1846.76,69.59,16.428,0.4646,26.061,0.3851,0.10279,10.458,,0
2025-01-02 00:09:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1684.26,59.24,16.92,0.409,29.4,0.3375,0.106716,12.321,,0
2025-01-02 00:10:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1747.21,74.09,17.53,0.619,26.538,0.3453,0.066578,12.802,,0
2025-01-02 00:11:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1867.34,70.11,20.512,0.5054,28.153,0.3226,0.114274,9.893,,0
2025-01-02 00:12:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1789.66,62.25,13.291,0.532,27.576,0.3275,0.132699,10.471,,0
2025-01-02 00:13:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1824.87,49.08,17.554,0.3946,26.437,0.3139,0.127957,9.948,,0
2025-01-02 00:14:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1748.62,63.71,19.154,0.6312,26.441,0.3141,0.090248,12.357,,0
2025-01-02 00:15:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1981.75,74.7,18.276,0.6037,28.521,0.3211,0.128968,14.582,,0
2025-01-02 00:16:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1642.77,59.23,14.919,0.5122,26.088,0.397,0.081445,14.016,,0
2025-01-02 00:17:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1807.31,58.26,20.759,0.5003,25.426,0.3088,0.108316,13.866,,0
2025-01-02 00:18:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1839.96,55.35,16.975,0.5483,27.126,0.3767,0.103339,13.451,,0
2025-01-02 00:19:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1734.44,70.75,14.651,0.5862,26.845,0.401,0.088627,13.587,,0
2025-01-02 00:20:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1767.08,56.05,13.027,0.6433,26.725,0.4155,0.117196,13.237,,0
2025-01-02 00:21:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1798.01,66.09,17.509,0.4946,27.275,0.3342,0.072321,13.19,,0
2025-01-02 00:22:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1978.68,55.26,18.58,0.4011,28.381,0.3407,0.102484,11.64,,0
2025-01-02 00:23:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1749.09,66.71,17.089,0.6,28.253,0.3207,0.076876,12.69,,0
2025-01-02 00:24:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1856.24,55.9,15.414,0.5861,26.468,0.3959,0.091645,13.099,,0
2025-01-02 00:25:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1803.46,57.97,21.103,0.4566,26.268,0.3251,0.123445,11.894,,0
2025-01-02 00:26:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1743.66,78.71,18.001,0.3273,27.867,0.4365,0.089334,13.339,,0
2025-01-02 00:27:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1712.91,66.43,20.439,0.5373,25.753,0.3488,0.121422,8.825,,0
2025-01-02 00:28:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1621.05,75.67,16.008,0.556,27.739,0.3552,0.093746,12.93,,0
2025-01-02 00:29:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0017,WP_0017,CG05,1,1827.05,64.16,19.192,0.476,28.562,0.3125,0.098901,12.622,,0
2025-01-02 00:30:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1820.0,59.8,18.846,0.4988,26.644,0.3548,0.112858,12.028,,0
2025-01-02 00:31:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1875.47,59.53,18.28,0.461,28.952,0.3746,0.109727,12.044,,0
2025-01-02 00:32:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1887.99,51.2,19.526,0.5099,28.693,0.3183,0.114269,13.226,,0
2025-01-02 00:33:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1713.24,53.94,16.36,0.4799,29.309,0.3462,0.134609,11.041,,0
2025-01-02 00:34:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1779.3,74.82,16.692,0.5203,27.449,0.3782,0.104784,11.645,,0
2025-01-02 00:35:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1760.42,65.62,12.493,0.6126,27.188,0.364,0.10695,11.897,,0
2025-01-02 00:36:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1815.45,47.3,19.899,0.4281,27.682,0.327,0.100318,16.102,,0
2025-01-02 00:37:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1829.45,59.9,23.655,0.7084,25.607,0.3525,0.071949,12.133,,0
2025-01-02 00:38:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1651.7,59.74,18.302,0.5955,26.406,0.2774,0.090584,11.791,,0
2025-01-02 00:39:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1760.59,59.56,19.768,0.4482,27.932,0.3333,0.121453,11.252,,0
2025-01-02 00:40:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1815.74,46.54,18.433,0.4332,28.044,0.3633,0.085553,12.376,,0
2025-01-02 00:41:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1707.48,73.1,15.574,0.4511,27.026,0.3472,0.115317,12.97,,0
2025-01-02 00:42:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1749.8,63.08,15.829,0.5082,27.002,0.3006,0.07507,11.765,,0
2025-01-02 00:43:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1855.25,61.59,19.059,0.4744,26.656,0.316,0.070973,10.303,,0
2025-01-02 00:44:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1654.01,58.03,17.316,0.4988,26.752,0.3387,0.096677,12.021,,0
2025-01-02 00:45:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1931.29,70.95,11.604,0.4806,28.045,0.3831,0.10745,12.202,,0
2025-01-02 00:46:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1785.82,64.09,15.108,0.5229,27.721,0.3014,0.133099,13.105,,0
2025-01-02 00:47:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1811.15,59.11,15.457,0.5412,26.746,0.2498,0.089605,12.563,,0
2025-01-02 00:48:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1830.14,56.04,17.407,0.4562,26.112,0.3163,0.093978,14.227,,0
2025-01-02 00:49:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1785.67,47.82,17.782,0.5109,26.83,0.3755,0.085944,11.823,,0
2025-01-02 00:50:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1858.52,64.35,15.331,0.3885,26.024,0.3549,0.09397,13.801,,0
2025-01-02 00:51:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1922.01,65.22,19.073,0.5197,25.354,0.3923,0.118124,11.812,,0
2025-01-02 00:52:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1628.54,75.3,16.147,0.5104,27.696,0.3335,0.116793,12.758,,0
2025-01-02 00:53:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1709.24,43.6,21.138,0.4158,27.232,0.3729,0.12764,10.397,,0
2025-01-02 00:54:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1860.45,72.89,17.43,0.6043,26.687,0.3473,0.09421,7.9,,0
2025-01-02 00:55:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1750.91,67.57,17.27,0.4475,26.633,0.4043,0.115511,11.489,,0
2025-01-02 00:56:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1797.05,57.92,14.797,0.568,24.395,0.3504,0.077798,12.334,,0
2025-01-02 00:57:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1785.94,46.37,15.998,0.5171,25.622,0.357,0.086022,13.189,,0
2025-01-02 00:58:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1847.98,48.91,16.588,0.592,28.291,0.3882,0.088864,11.552,,0
2025-01-02 00:59:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1734.21,56.13,17.502,0.4781,26.742,0.4246,0.125175,12.438,,0
2025-01-02 01:00:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1819.32,62.18,22.82,0.5574,27.117,0.33,0.09767,9.918,,0
2025-01-02 01:01:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1831.94,59.82,20.26,0.47,28.159,0.3828,0.104502,9.912,,0
2025-01-02 01:02:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1695.15,61.84,17.079,0.4336,25.569,0.32,0.106557,7.714,,0
2025-01-02 01:03:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1877.48,50.22,25.393,0.3295,26.552,0.3367,0.068816,12.596,,0
2025-01-02 01:04:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1706.15,62.77,17.783,0.51,29.475,0.4126,0.062851,12.809,,0
2025-01-02 01:05:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1965.87,63.02,18.005,0.5054,28.557,0.2623,0.123133,11.332,,0
2025-01-02 01:06:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1676.93,67.35,19.289,0.4272,26.597,0.4811,0.087772,13.643,,0
2025-01-02 01:07:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1873.75,64.82,21.035,0.6657,26.072,0.4216,0.101156,11.382,,0
2025-01-02 01:08:00+00:00,diamond_turning_02,diamond_turning,single_crystal_silicon,WO_0013,WP_0013,SC11,1,1802.82,48.58,16.918,0.4543,27.645,0.3639,0.100566,11.413,,0
2025-01-02 01:09:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0020,WP_0020,CG02,1,1764.63,58.95,18.699,0.5403,27.629,0.3737,0.119028,9.675,,0
2025-01-02 01:10:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0020,WP_0020,CG02,1,1800.63,49.49,19.703,0.4209,27.23,0.3361,0.123028,9.452,,0
2025-01-02 01:11:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0020,WP_0020,CG02,1,1927.56,62.43,20.011,0.6348,25.963,0.3814,0.115849,9.164,,0
2025-01-02 01:12:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0020,WP_0020,CG02,1,1744.2,52.18,15.331,0.6089,26.739,0.4038,0.126237,11.474,,0
2025-01-02 01:13:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1716.23,61.63,18.031,0.5356,28.371,0.3308,0.099504,13.776,,0
2025-01-02 01:14:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1782.55,60.57,13.44,0.5472,26.272,0.3005,0.060685,10.678,,0
2025-01-02 01:15:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1719.59,60.28,16.632,0.5789,27.057,0.3176,0.101664,14.807,,0
2025-01-02 01:16:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1781.77,80.99,24.786,0.4786,28.171,0.3623,0.081659,11.498,,0
2025-01-02 01:17:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1690.67,56.62,16.241,0.5125,25.675,0.376,0.119161,13.815,,0
2025-01-02 01:18:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1933.58,65.97,17.533,0.5809,26.664,0.3245,0.119588,14.672,,0
2025-01-02 01:19:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1808.56,54.19,16.97,0.5656,27.424,0.3234,0.070324,13.688,,0
2025-01-02 01:20:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1806.69,58.58,18.45,0.5916,26.845,0.4072,0.11623,13.952,,0
2025-01-02 01:21:00+00:00,diamond_turning_02,diamond_turning,chalcogenide_glass,WO_0014,WP_0014,CG08,1,1845.25,58.39,19.969,0.5542,26.922,0.3422,0.111345,12.396,,0
