work_order_id,workpiece_id,product_type,process_code,process_sequence,planned_start,planned_end,plan_version,plan_change_flag,quality_hold_flag,expedite_flag,insert_order_flag
WO_0031,WP_0031,single_crystal_silicon,SC06,6,2025-01-02 18:26:00+00:00,2025-01-02 18:49:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC07,7,2025-01-02 19:01:00+00:00,2025-01-02 19:21:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC08,8,2025-01-02 19:26:00+00:00,2025-01-02 19:55:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC09,9,2025-01-02 20:01:00+00:00,2025-01-02 20:19:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC10,10,2025-01-02 20:32:00+00:00,2025-01-02 21:36:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC11,11,2025-01-02 21:41:00+00:00,2025-01-02 22:49:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC12,12,2025-01-02 22:56:00+00:00,2025-01-02 23:24:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC13,13,2025-01-02 23:34:00+00:00,2025-01-03 00:36:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC14,14,2025-01-03 00:47:00+00:00,2025-01-03 01:06:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC15,15,2025-01-03 01:18:00+00:00,2025-01-03 01:48:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG01,1,2025-01-02 14:45:00+00:00,2025-01-02 16:03:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG02,2,2025-01-02 16:07:00+00:00,2025-01-02 17:13:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG03,3,2025-01-02 17:20:00+00:00,2025-01-02 18:40:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG04,4,2025-01-02 18:50:00+00:00,2025-01-02 19:13:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG05,5,2025-01-02 19:18:00+00:00,2025-01-02 20:41:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG06,6,2025-01-02 20:54:00+00:00,2025-01-02 22:23:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG07,7,2025-01-02 22:33:00+00:00,2025-01-02 23:40:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG08,8,2025-01-02 23:49:00+00:00,2025-01-03 00:38:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG09,9,2025-01-03 00:43:00+00:00,2025-01-03 00:58:00+00:00,1,0,0,0,0
WO_0032,WP_0032,chalcogenide_glass,CG10,10,2025-01-03 01:02:00+00:00,2025-01-03 01:49:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG01,1,2025-01-02 16:00:00+00:00,2025-01-02 17:37:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG02,2,2025-01-02 17:54:00+00:00,2025-01-02 18:29:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG03,3,2025-01-02 18:38:00+00:00,2025-01-02 19:50:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG04,4,2025-01-02 19:55:00+00:00,2025-01-02 21:11:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG05,5,2025-01-02 21:18:00+00:00,2025-01-02 22:09:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG06,6,2025-01-02 22:20:00+00:00,2025-01-02 23:55:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG07,7,2025-01-03 00:02:00+00:00,2025-01-03 01:34:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG08,8,2025-01-03 01:40:00+00:00,2025-01-03 02:41:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG09,9,2025-01-03 02:51:00+00:00,2025-01-03 04:26:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG10,10,2025-01-03 04:35:00+00:00,2025-01-03 06:14:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG11,11,2025-01-03 06:16:00+00:00,2025-01-03 06:55:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG12,12,2025-01-03 07:06:00+00:00,2025-01-03 07:56:00+00:00,1,0,0,0,0
WO_0033,WP_0033,microcrystalline_glass,MG13,13,2025-01-03 08:05:00+00:00,2025-01-03 09:29:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC01,1,2025-01-02 17:15:00+00:00,2025-01-02 17:35:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC02,2,2025-01-02 17:43:00+00:00,2025-01-02 19:14:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC03,3,2025-01-02 19:26:00+00:00,2025-01-02 19:59:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC04,4,2025-01-02 20:08:00+00:00,2025-01-02 21:21:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC05,5,2025-01-02 21:31:00+00:00,2025-01-02 21:57:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC06,6,2025-01-02 22:00:00+00:00,2025-01-02 23:30:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC07,7,2025-01-02 23:43:00+00:00,2025-01-03 00:14:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC08,8,2025-01-03 00:29:00+00:00,2025-01-03 02:01:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC09,9,2025-01-03 02:14:00+00:00,2025-01-03 02:38:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC10,10,2025-01-03 02:41:00+00:00,2025-01-03 03:24:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC11,11,2025-01-03 03:28:00+00:00,2025-01-03 04:22:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC12,12,2025-01-03 04:31:00+00:00,2025-01-03 04:55:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC13,13,2025-01-03 05:05:00+00:00,2025-01-03 05:48:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC14,14,2025-01-03 06:00:00+00:00,2025-01-03 06:20:00+00:00,1,0,0,0,0
WO_0034,WP_0034,single_crystal_silicon,SC15,15,2025-01-03 06:29:00+00:00,2025-01-03 07:48:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG01,1,2025-01-02 18:30:00+00:00,2025-01-02 19:45:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG02,2,2025-01-02 19:57:00+00:00,2025-01-02 21:16:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG03,3,2025-01-02 21:23:00+00:00,2025-01-02 22:01:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG04,4,2025-01-02 22:05:00+00:00,2025-01-02 22:46:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG05,5,2025-01-02 22:48:00+00:00,2025-01-02 23:46:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG06,6,2025-01-02 23:53:00+00:00,2025-01-03 01:28:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG07,7,2025-01-03 01:43:00+00:00,2025-01-03 02:04:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG08,8,2025-01-03 02:14:00+00:00,2025-01-03 02:58:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG09,9,2025-01-03 03:06:00+00:00,2025-01-03 03:26:00+00:00,1,0,0,0,0
WO_0035,WP_0035,chalcogenide_glass,CG10,10,2025-01-03 03:35:00+00:00,2025-01-03 05:08:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG01,1,2025-01-02 19:45:00+00:00,2025-01-02 20:36:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG02,2,2025-01-02 20:49:00+00:00,2025-01-02 21:45:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG03,3,2025-01-02 21:51:00+00:00,2025-01-02 22:24:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG04,4,2025-01-02 22:36:00+00:00,2025-01-02 22:58:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG05,5,2025-01-02 23:07:00+00:00,2025-01-03 00:36:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG06,6,2025-01-03 00:47:00+00:00,2025-01-03 01:32:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG07,7,2025-01-03 01:32:00+00:00,2025-01-03 02:04:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG08,8,2025-01-03 02:15:00+00:00,2025-01-03 03:16:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG09,9,2025-01-03 03:18:00+00:00,2025-01-03 03:55:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG10,10,2025-01-03 04:08:00+00:00,2025-01-03 04:34:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG11,11,2025-01-03 04:45:00+00:00,2025-01-03 05:59:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG12,12,2025-01-03 06:10:00+00:00,2025-01-03 06:49:00+00:00,1,0,0,0,0
WO_0036,WP_0036,microcrystalline_glass,MG13,13,2025-01-03 06:54:00+00:00,2025-01-03 08:09:00+00:00,1,0,0,0,0
